precinct,date,month_year,daily_tickets
71,2014-05-10,05-2014,57
71,2014-05-11,05-2014,41
71,2014-05-12,05-2014,71
71,2014-05-13,05-2014,94
71,2014-05-14,05-2014,60
71,2014-05-15,05-2014,72
71,2014-05-16,05-2014,63
71,2014-05-17,05-2014,49
71,2014-05-18,05-2014,48
71,2014-05-19,05-2014,99
71,2014-05-20,05-2014,95
71,2014-05-21,05-2014,86
71,2014-05-22,05-2014,63
71,2014-05-23,05-2014,49
71,2014-05-24,05-2014,41
71,2014-05-25,05-2014,23
71,2014-05-26,05-2014,59
71,2014-05-27,05-2014,106
71,2014-05-28,05-2014,87
71,2014-05-29,05-2014,88
71,2014-05-30,05-2014,103
71,2014-05-31,05-2014,67
71,2014-06-01,06-2014,38
71,2014-06-02,06-2014,67
71,2014-06-03,06-2014,68
71,2014-06-04,06-2014,65
71,2014-06-05,06-2014,43
71,2014-06-06,06-2014,41
71,2014-06-07,06-2014,54
71,2014-06-08,06-2014,22
71,2014-06-09,06-2014,26
71,2014-06-10,06-2014,45
71,2014-06-11,06-2014,14
71,2014-06-12,06-2014,95
71,2014-06-13,06-2014,77
71,2014-06-14,06-2014,99
71,2014-06-15,06-2014,25
71,2014-06-16,06-2014,59
71,2014-06-17,06-2014,99
71,2014-06-18,06-2014,99
71,2014-06-19,06-2014,87
71,2014-06-20,06-2014,98
71,2014-06-21,06-2014,49
71,2014-06-22,06-2014,51
71,2014-06-23,06-2014,84
71,2014-06-24,06-2014,102
71,2014-06-25,06-2014,91
71,2014-06-26,06-2014,38
71,2014-06-27,06-2014,81
71,2014-06-28,06-2014,85
71,2014-06-29,06-2014,61
71,2014-06-30,06-2014,96
71,2014-07-01,07-2014,105
71,2014-07-02,07-2014,96
71,2014-07-03,07-2014,70
71,2014-07-04,07-2014,64
71,2014-07-05,07-2014,43
71,2014-07-06,07-2014,30
71,2014-07-07,07-2014,90
71,2014-07-08,07-2014,86
71,2014-07-09,07-2014,102
71,2014-07-10,07-2014,115
71,2014-07-11,07-2014,97
71,2014-07-12,07-2014,44
71,2014-07-13,07-2014,42
71,2014-07-14,07-2014,63
71,2014-07-15,07-2014,56
71,2014-07-16,07-2014,83
71,2014-07-17,07-2014,106
71,2014-07-18,07-2014,86
71,2014-07-19,07-2014,86
71,2014-07-20,07-2014,72
71,2014-07-21,07-2014,80
71,2014-07-22,07-2014,164
71,2014-07-23,07-2014,119
71,2014-07-24,07-2014,134
71,2014-07-25,07-2014,117
71,2014-07-26,07-2014,93
71,2014-07-27,07-2014,85
71,2014-07-28,07-2014,111
71,2014-07-29,07-2014,152
71,2014-07-30,07-2014,111
71,2014-07-31,07-2014,147
71,2014-08-01,08-2014,136
71,2014-08-02,08-2014,96
71,2014-08-03,08-2014,91
71,2014-08-04,08-2014,98
71,2014-08-05,08-2014,125
71,2014-08-06,08-2014,148
71,2014-08-07,08-2014,123
71,2014-08-08,08-2014,98
71,2014-08-09,08-2014,88
71,2014-08-10,08-2014,69
71,2014-08-11,08-2014,66
71,2014-08-12,08-2014,158
71,2014-08-13,08-2014,103
71,2014-08-14,08-2014,126
71,2014-08-15,08-2014,77
71,2014-08-16,08-2014,108
71,2014-08-17,08-2014,70
71,2014-08-18,08-2014,101
71,2014-08-19,08-2014,124
71,2014-08-20,08-2014,77
71,2014-08-21,08-2014,141
71,2014-08-22,08-2014,112
71,2014-08-23,08-2014,88
71,2014-08-24,08-2014,110
71,2014-08-25,08-2014,198
71,2014-08-26,08-2014,162
71,2014-08-27,08-2014,59
71,2014-08-28,08-2014,154
71,2014-08-29,08-2014,71
71,2014-08-30,08-2014,80
71,2014-08-31,08-2014,95
71,2014-09-01,09-2014,33
71,2014-09-02,09-2014,170
71,2014-09-03,09-2014,181
71,2014-09-04,09-2014,202
71,2014-09-05,09-2014,185
71,2014-09-06,09-2014,145
71,2014-09-07,09-2014,138
71,2014-09-08,09-2014,177
71,2014-09-09,09-2014,194
71,2014-09-10,09-2014,181
71,2014-09-11,09-2014,215
71,2014-09-12,09-2014,162
71,2014-09-13,09-2014,120
71,2014-09-14,09-2014,171
71,2014-09-15,09-2014,181
71,2014-09-16,09-2014,217
71,2014-09-17,09-2014,171
71,2014-09-18,09-2014,152
71,2014-09-19,09-2014,146
71,2014-09-20,09-2014,129
71,2014-09-21,09-2014,123
71,2014-09-22,09-2014,117
71,2014-09-23,09-2014,106
71,2014-09-24,09-2014,120
71,2014-09-25,09-2014,86
71,2014-09-26,09-2014,85
71,2014-09-27,09-2014,90
71,2014-09-28,09-2014,66
71,2014-09-29,09-2014,78
71,2014-09-30,09-2014,130
71,2014-10-01,10-2014,89
71,2014-10-02,10-2014,125
71,2014-10-03,10-2014,130
71,2014-10-04,10-2014,89
71,2014-10-05,10-2014,111
71,2014-10-06,10-2014,139
71,2014-10-07,10-2014,135
71,2014-10-08,10-2014,152
71,2014-10-09,10-2014,153
71,2014-10-10,10-2014,113
71,2014-10-11,10-2014,101
71,2014-10-12,10-2014,78
71,2014-10-13,10-2014,98
71,2014-10-14,10-2014,110
71,2014-10-15,10-2014,145
71,2014-10-16,10-2014,86
71,2014-10-17,10-2014,147
71,2014-10-18,10-2014,171
71,2014-10-19,10-2014,108
71,2014-10-20,10-2014,98
71,2014-10-21,10-2014,168
71,2014-10-22,10-2014,104
71,2014-10-23,10-2014,153
71,2014-10-24,10-2014,111
71,2014-10-25,10-2014,116
71,2014-10-26,10-2014,140
71,2014-10-27,10-2014,125
71,2014-10-28,10-2014,132
71,2014-10-29,10-2014,102
71,2014-10-30,10-2014,97
71,2014-10-31,10-2014,73
71,2014-11-01,11-2014,97
71,2014-11-02,11-2014,105
71,2014-11-03,11-2014,107
71,2014-11-04,11-2014,98
71,2014-11-05,11-2014,75
71,2014-11-06,11-2014,106
71,2014-11-07,11-2014,127
71,2014-11-08,11-2014,115
71,2014-11-09,11-2014,65
71,2014-11-10,11-2014,126
71,2014-11-11,11-2014,153
71,2014-11-12,11-2014,129
71,2014-11-13,11-2014,119
71,2014-11-14,11-2014,89
71,2014-11-15,11-2014,118
71,2014-11-16,11-2014,69
71,2014-11-17,11-2014,69
71,2014-11-18,11-2014,95
71,2014-11-19,11-2014,119
71,2014-11-20,11-2014,147
71,2014-11-21,11-2014,149
71,2014-11-22,11-2014,125
71,2014-11-23,11-2014,100
71,2014-11-24,11-2014,110
71,2014-11-25,11-2014,111
71,2014-11-26,11-2014,36
71,2014-11-27,11-2014,42
71,2014-11-28,11-2014,80
71,2014-11-29,11-2014,74
71,2014-11-30,11-2014,68
71,2014-12-01,12-2014,66
71,2014-12-02,12-2014,126
71,2014-12-03,12-2014,58
71,2014-12-04,12-2014,105
71,2014-12-05,12-2014,86
71,2014-12-06,12-2014,40
71,2014-12-07,12-2014,62
71,2014-12-08,12-2014,48
71,2014-12-09,12-2014,43
71,2014-12-10,12-2014,57
71,2014-12-11,12-2014,77
71,2014-12-12,12-2014,46
71,2014-12-13,12-2014,37
71,2014-12-14,12-2014,53
71,2014-12-15,12-2014,96
71,2014-12-16,12-2014,122
71,2014-12-17,12-2014,108
71,2014-12-18,12-2014,82
71,2014-12-19,12-2014,146
71,2014-12-20,12-2014,109
71,2014-12-21,12-2014,2
71,2014-12-22,12-2014,29
71,2014-12-23,12-2014,22
71,2014-12-24,12-2014,4
71,2014-12-25,12-2014,2
71,2014-12-26,12-2014,3
71,2014-12-27,12-2014,2
71,2014-12-28,12-2014,6
71,2014-12-29,12-2014,1
71,2014-12-30,12-2014,4
71,2014-12-31,12-2014,4
71,2015-01-01,01-2015,7
71,2015-01-02,01-2015,4
71,2015-01-03,01-2015,5
71,2015-01-05,01-2015,7
71,2015-01-06,01-2015,5
71,2015-01-07,01-2015,4
71,2015-01-08,01-2015,55
71,2015-01-09,01-2015,48
71,2015-01-10,01-2015,75
71,2015-01-11,01-2015,79
71,2015-01-12,01-2015,116
71,2015-01-13,01-2015,211
71,2015-01-14,01-2015,160
71,2015-01-15,01-2015,156
71,2015-01-16,01-2015,120
71,2015-01-17,01-2015,120
71,2015-01-18,01-2015,54
71,2015-01-19,01-2015,167
71,2015-01-20,01-2015,152
71,2015-01-21,01-2015,143
71,2015-01-22,01-2015,112
71,2015-01-23,01-2015,73
71,2015-01-24,01-2015,57
71,2015-01-25,01-2015,79
71,2015-01-26,01-2015,31
71,2015-01-27,01-2015,15
71,2015-01-28,01-2015,120
71,2015-01-29,01-2015,94
71,2015-01-30,01-2015,90
71,2015-01-31,01-2015,96
71,2015-02-01,02-2015,82
71,2015-02-02,02-2015,56
71,2015-02-03,02-2015,82
71,2015-02-04,02-2015,164
71,2015-02-05,02-2015,155
71,2015-02-06,02-2015,117
71,2015-02-07,02-2015,92
71,2015-02-08,02-2015,50
71,2015-02-09,02-2015,73
71,2015-02-10,02-2015,102
71,2015-02-11,02-2015,92
71,2015-02-12,02-2015,161
71,2015-02-13,02-2015,118
71,2015-02-14,02-2015,79
71,2015-02-15,02-2015,79
71,2015-02-16,02-2015,112
71,2015-02-17,02-2015,66
71,2015-02-18,02-2015,106
71,2015-02-19,02-2015,95
71,2015-02-20,02-2015,103
71,2015-02-21,02-2015,33
71,2015-02-22,02-2015,78
71,2015-02-23,02-2015,89
71,2015-02-24,02-2015,130
71,2015-02-25,02-2015,154
71,2015-02-26,02-2015,111
71,2015-02-27,02-2015,107
71,2015-02-28,02-2015,68
71,2015-03-01,03-2015,54
71,2015-03-02,03-2015,95
71,2015-03-03,03-2015,116
71,2015-03-04,03-2015,89
71,2015-03-05,03-2015,59
71,2015-03-06,03-2015,105
71,2015-03-07,03-2015,71
71,2015-03-08,03-2015,84
71,2015-03-09,03-2015,129
71,2015-03-10,03-2015,107
71,2015-03-11,03-2015,124
71,2015-03-12,03-2015,75
71,2015-03-13,03-2015,77
71,2015-03-14,03-2015,91
71,2015-03-15,03-2015,77
71,2015-03-16,03-2015,70
71,2015-03-17,03-2015,109
71,2015-03-18,03-2015,86
71,2015-03-19,03-2015,145
71,2015-03-20,03-2015,101
71,2015-03-21,03-2015,119
71,2015-03-22,03-2015,101
71,2015-03-23,03-2015,115
71,2015-03-24,03-2015,120
71,2015-03-25,03-2015,86
71,2015-03-26,03-2015,60
71,2015-03-27,03-2015,81
71,2015-03-28,03-2015,93
71,2015-03-29,03-2015,55
71,2015-03-30,03-2015,92
71,2015-03-31,03-2015,117
71,2015-04-01,04-2015,94
71,2015-04-02,04-2015,112
71,2015-04-03,04-2015,78
71,2015-04-04,04-2015,69
71,2015-04-05,04-2015,67
71,2015-04-06,04-2015,87
71,2015-04-07,04-2015,113
71,2015-04-08,04-2015,89
71,2015-04-09,04-2015,99
71,2015-04-10,04-2015,96
71,2015-04-11,04-2015,47
71,2015-04-12,04-2015,73
71,2015-04-13,04-2015,131
71,2015-04-14,04-2015,117
71,2015-04-15,04-2015,70
71,2015-04-16,04-2015,167
71,2015-04-17,04-2015,131
71,2015-04-18,04-2015,41
71,2015-04-19,04-2015,60
71,2015-04-20,04-2015,82
71,2015-04-21,04-2015,91
71,2015-04-22,04-2015,114
71,2015-04-23,04-2015,102
71,2015-04-24,04-2015,120
71,2015-04-25,04-2015,84
71,2015-04-26,04-2015,62
71,2015-04-27,04-2015,83
71,2015-04-28,04-2015,121
71,2015-04-29,04-2015,63
71,2015-04-30,04-2015,65
71,2015-05-01,05-2015,62
71,2015-05-02,05-2015,46
71,2015-05-03,05-2015,40
71,2015-05-04,05-2015,75
71,2015-05-05,05-2015,121
71,2015-05-06,05-2015,105
71,2015-05-07,05-2015,95
71,2015-05-08,05-2015,83
71,2015-05-09,05-2015,92
71,2015-05-10,05-2015,62
71,2015-05-11,05-2015,84
71,2015-05-12,05-2015,131
71,2015-05-13,05-2015,95
71,2015-05-14,05-2015,127
71,2015-05-15,05-2015,108
71,2015-05-16,05-2015,66
71,2015-05-17,05-2015,47
71,2015-05-18,05-2015,107
71,2015-05-19,05-2015,93
71,2015-05-20,05-2015,92
71,2015-05-21,05-2015,56
71,2015-05-22,05-2015,140
71,2015-05-23,05-2015,57
71,2015-05-24,05-2015,31
71,2015-05-25,05-2015,45
71,2015-05-26,05-2015,38
71,2015-05-27,05-2015,77
71,2015-05-28,05-2015,82
71,2015-05-29,05-2015,93
71,2015-05-30,05-2015,61
71,2015-05-31,05-2015,34
71,2015-06-01,06-2015,23
71,2015-06-02,06-2015,65
71,2015-06-03,06-2015,49
71,2015-06-04,06-2015,63
71,2015-06-05,06-2015,49
71,2015-06-06,06-2015,88
71,2015-06-07,06-2015,81
71,2015-06-08,06-2015,58
71,2015-06-09,06-2015,41
71,2015-06-10,06-2015,80
71,2015-06-11,06-2015,35
71,2015-06-12,06-2015,96
71,2015-06-13,06-2015,65
71,2015-06-14,06-2015,36
71,2015-06-15,06-2015,107
71,2015-06-16,06-2015,133
71,2015-06-17,06-2015,195
71,2015-06-18,06-2015,190
71,2015-06-19,06-2015,165
71,2015-06-20,06-2015,127
71,2015-06-21,06-2015,118
71,2015-06-22,06-2015,188
71,2015-06-23,06-2015,115
71,2015-06-24,06-2015,143
71,2015-06-25,06-2015,140
71,2015-06-26,06-2015,173
71,2015-06-27,06-2015,103
71,2015-06-28,06-2015,124
71,2015-06-29,06-2015,208
71,2015-06-30,06-2015,138
71,2015-07-01,07-2015,50
71,2015-07-02,07-2015,71
71,2015-07-03,07-2015,63
71,2015-07-04,07-2015,34
71,2015-07-05,07-2015,60
71,2015-07-06,07-2015,64
71,2015-07-07,07-2015,109
71,2015-07-08,07-2015,67
71,2015-07-09,07-2015,76
71,2015-07-10,07-2015,82
71,2015-07-11,07-2015,102
71,2015-07-12,07-2015,73
71,2015-07-13,07-2015,104
71,2015-07-14,07-2015,60
71,2015-07-15,07-2015,37
71,2015-07-16,07-2015,73
71,2015-07-17,07-2015,49
71,2015-07-18,07-2015,59
71,2015-07-19,07-2015,43
71,2015-07-20,07-2015,89
71,2015-07-21,07-2015,85
71,2015-07-22,07-2015,78
71,2015-07-23,07-2015,77
71,2015-07-24,07-2015,65
71,2015-07-25,07-2015,74
71,2015-07-26,07-2015,53
71,2015-07-27,07-2015,47
71,2015-07-28,07-2015,104
71,2015-07-29,07-2015,101
71,2015-07-30,07-2015,84
71,2015-07-31,07-2015,107
71,2015-08-01,08-2015,65
71,2015-08-02,08-2015,47
71,2015-08-03,08-2015,79
71,2015-08-04,08-2015,90
71,2015-08-05,08-2015,82
71,2015-08-06,08-2015,75
71,2015-08-07,08-2015,123
71,2015-08-08,08-2015,56
71,2015-08-09,08-2015,75
71,2015-08-10,08-2015,82
71,2015-08-11,08-2015,81
71,2015-08-12,08-2015,107
71,2015-08-13,08-2015,94
71,2015-08-14,08-2015,105
71,2015-08-15,08-2015,82
71,2015-08-16,08-2015,92
71,2015-08-17,08-2015,61
71,2015-08-18,08-2015,149
71,2015-08-19,08-2015,80
71,2015-08-20,08-2015,107
71,2015-08-21,08-2015,81
71,2015-08-22,08-2015,59
71,2015-08-23,08-2015,58
71,2015-08-24,08-2015,71
71,2015-08-25,08-2015,72
71,2015-08-26,08-2015,52
71,2015-08-27,08-2015,84
71,2015-08-28,08-2015,52
71,2015-08-29,08-2015,43
71,2015-08-30,08-2015,49
71,2015-08-31,08-2015,95
71,2015-09-01,09-2015,107
71,2015-09-02,09-2015,79
71,2015-09-03,09-2015,81
71,2015-09-04,09-2015,78
71,2015-09-05,09-2015,46
71,2015-09-06,09-2015,25
71,2015-09-07,09-2015,21
71,2015-09-08,09-2015,68
71,2015-09-09,09-2015,80
71,2015-09-10,09-2015,57
71,2015-09-11,09-2015,138
71,2015-09-12,09-2015,49
71,2015-09-13,09-2015,38
71,2015-09-14,09-2015,60
71,2015-09-15,09-2015,58
71,2015-09-16,09-2015,65
71,2015-09-17,09-2015,121
71,2015-09-18,09-2015,138
71,2015-09-19,09-2015,61
71,2015-09-20,09-2015,58
71,2015-09-21,09-2015,77
71,2015-09-22,09-2015,108
71,2015-09-23,09-2015,98
71,2015-09-24,09-2015,25
71,2015-09-25,09-2015,31
71,2015-09-26,09-2015,69
71,2015-09-27,09-2015,63
71,2015-09-28,09-2015,87
71,2015-09-29,09-2015,100
71,2015-09-30,09-2015,129
71,2015-10-01,10-2015,83
71,2015-10-02,10-2015,76
71,2015-10-03,10-2015,101
71,2015-10-04,10-2015,91
71,2015-10-05,10-2015,72
71,2015-10-06,10-2015,95
71,2015-10-07,10-2015,66
71,2015-10-08,10-2015,100
71,2015-10-09,10-2015,86
71,2015-10-10,10-2015,36
71,2015-10-11,10-2015,29
71,2015-10-12,10-2015,50
71,2015-10-13,10-2015,79
71,2015-10-14,10-2015,77
71,2015-10-15,10-2015,71
71,2015-10-16,10-2015,96
71,2015-10-17,10-2015,73
71,2015-10-18,10-2015,81
71,2015-10-19,10-2015,91
71,2015-10-20,10-2015,101
71,2015-10-21,10-2015,100
71,2015-10-22,10-2015,86
71,2015-10-23,10-2015,74
71,2015-10-24,10-2015,56
71,2015-10-25,10-2015,40
71,2015-10-26,10-2015,99
71,2015-10-27,10-2015,119
71,2015-10-28,10-2015,49
71,2015-10-29,10-2015,104
71,2015-10-30,10-2015,121
71,2015-10-31,10-2015,54
71,2015-11-01,11-2015,86
71,2015-11-02,11-2015,100
71,2015-11-03,11-2015,84
71,2015-11-04,11-2015,91
71,2015-11-05,11-2015,116
71,2015-11-06,11-2015,104
71,2015-11-07,11-2015,65
71,2015-11-08,11-2015,85
71,2015-11-09,11-2015,102
71,2015-11-10,11-2015,107
71,2015-11-11,11-2015,124
71,2015-11-12,11-2015,102
71,2015-11-13,11-2015,133
71,2015-11-14,11-2015,83
71,2015-11-15,11-2015,51
71,2015-11-16,11-2015,129
71,2015-11-17,11-2015,121
71,2015-11-18,11-2015,83
71,2015-11-19,11-2015,67
71,2015-11-20,11-2015,177
71,2015-11-21,11-2015,73
71,2015-11-22,11-2015,42
71,2015-11-23,11-2015,58
71,2015-11-24,11-2015,78
71,2015-11-25,11-2015,61
71,2015-11-26,11-2015,23
71,2015-11-27,11-2015,43
71,2015-11-28,11-2015,50
71,2015-11-29,11-2015,53
71,2015-11-30,11-2015,89
71,2015-12-01,12-2015,89
71,2015-12-02,12-2015,48
71,2015-12-03,12-2015,109
71,2015-12-04,12-2015,102
71,2015-12-05,12-2015,67
71,2015-12-06,12-2015,73
71,2015-12-07,12-2015,93
71,2015-12-08,12-2015,84
71,2015-12-09,12-2015,94
71,2015-12-10,12-2015,95
71,2015-12-11,12-2015,101
71,2015-12-12,12-2015,73
71,2015-12-13,12-2015,44
71,2015-12-14,12-2015,66
71,2015-12-15,12-2015,105
71,2015-12-16,12-2015,81
71,2015-12-17,12-2015,68
71,2015-12-18,12-2015,114
71,2015-12-19,12-2015,33
71,2015-12-20,12-2015,73
71,2015-12-21,12-2015,88
71,2015-12-22,12-2015,59
71,2015-12-23,12-2015,55
71,2015-12-24,12-2015,23
71,2015-12-25,12-2015,9
71,2015-12-26,12-2015,64
71,2015-12-27,12-2015,17
71,2015-12-28,12-2015,45
71,2015-12-29,12-2015,61
71,2015-12-30,12-2015,74
71,2015-12-31,12-2015,44
72,2014-01-01,01-2014,41
72,2014-01-02,01-2014,36
72,2014-01-03,01-2014,8
72,2014-01-04,01-2014,44
72,2014-01-05,01-2014,42
72,2014-01-06,01-2014,26
72,2014-01-07,01-2014,51
72,2014-01-08,01-2014,52
72,2014-01-09,01-2014,43
72,2014-01-10,01-2014,41
72,2014-01-11,01-2014,32
72,2014-01-12,01-2014,72
72,2014-01-13,01-2014,61
72,2014-01-14,01-2014,66
72,2014-01-15,01-2014,36
72,2014-01-16,01-2014,59
72,2014-01-17,01-2014,74
72,2014-01-18,01-2014,60
72,2014-01-19,01-2014,100
72,2014-01-20,01-2014,100
72,2014-01-21,01-2014,10
72,2014-01-22,01-2014,50
72,2014-01-23,01-2014,46
72,2014-01-24,01-2014,60
72,2014-01-25,01-2014,39
72,2014-01-26,01-2014,49
72,2014-01-27,01-2014,26
72,2014-01-28,01-2014,90
72,2014-01-29,01-2014,60
72,2014-01-30,01-2014,77
72,2014-01-31,01-2014,49
72,2014-02-01,02-2014,42
72,2014-02-02,02-2014,41
72,2014-02-03,02-2014,45
72,2014-02-04,02-2014,43
72,2014-02-05,02-2014,53
72,2014-02-06,02-2014,74
72,2014-02-07,02-2014,58
72,2014-02-08,02-2014,56
72,2014-02-09,02-2014,66
72,2014-02-10,02-2014,45
72,2014-02-11,02-2014,40
72,2014-02-12,02-2014,97
72,2014-02-13,02-2014,24
72,2014-02-14,02-2014,36
72,2014-02-15,02-2014,27
72,2014-02-16,02-2014,58
72,2014-02-17,02-2014,76
72,2014-02-18,02-2014,47
72,2014-02-19,02-2014,66
72,2014-02-20,02-2014,48
72,2014-02-21,02-2014,41
72,2014-02-22,02-2014,25
72,2014-02-23,02-2014,34
72,2014-02-24,02-2014,53
72,2014-02-25,02-2014,89
72,2014-02-26,02-2014,62
72,2014-02-27,02-2014,79
72,2014-02-28,02-2014,29
72,2014-03-01,03-2014,39
72,2014-03-02,03-2014,64
72,2014-03-03,03-2014,59
72,2014-03-04,03-2014,84
72,2014-03-05,03-2014,68
72,2014-03-06,03-2014,40
72,2014-03-07,03-2014,39
72,2014-03-08,03-2014,25
72,2014-03-09,03-2014,49
72,2014-03-10,03-2014,65
72,2014-03-11,03-2014,65
72,2014-03-12,03-2014,44
72,2014-03-13,03-2014,54
72,2014-03-14,03-2014,21
72,2014-03-15,03-2014,33
72,2014-03-16,03-2014,29
72,2014-03-17,03-2014,43
72,2014-03-18,03-2014,55
72,2014-03-19,03-2014,43
72,2014-03-20,03-2014,57
72,2014-03-21,03-2014,28
72,2014-03-22,03-2014,22
72,2014-03-23,03-2014,32
72,2014-03-24,03-2014,62
72,2014-03-25,03-2014,73
72,2014-03-26,03-2014,46
72,2014-03-27,03-2014,53
72,2014-03-28,03-2014,45
72,2014-03-29,03-2014,29
72,2014-03-30,03-2014,26
72,2014-03-31,03-2014,33
72,2014-04-01,04-2014,41
72,2014-04-02,04-2014,52
72,2014-04-03,04-2014,58
72,2014-04-04,04-2014,60
72,2014-04-05,04-2014,21
72,2014-04-06,04-2014,63
72,2014-04-07,04-2014,54
72,2014-04-08,04-2014,49
72,2014-04-09,04-2014,46
72,2014-04-10,04-2014,50
72,2014-04-11,04-2014,61
72,2014-04-12,04-2014,35
72,2014-04-13,04-2014,41
72,2014-04-14,04-2014,35
72,2014-04-15,04-2014,66
72,2014-04-16,04-2014,52
72,2014-04-17,04-2014,49
72,2014-04-18,04-2014,38
72,2014-04-19,04-2014,50
72,2014-04-20,04-2014,31
72,2014-04-21,04-2014,43
72,2014-04-22,04-2014,28
72,2014-04-23,04-2014,35
72,2014-04-24,04-2014,48
72,2014-04-25,04-2014,50
72,2014-04-26,04-2014,18
72,2014-04-27,04-2014,57
72,2014-04-28,04-2014,56
72,2014-04-29,04-2014,54
72,2014-04-30,04-2014,63
72,2014-05-01,05-2014,54
72,2014-05-02,05-2014,43
72,2014-05-03,05-2014,15
72,2014-05-04,05-2014,29
72,2014-05-05,05-2014,24
72,2014-05-06,05-2014,45
72,2014-05-07,05-2014,50
72,2014-05-08,05-2014,76
72,2014-05-09,05-2014,37
72,2014-05-10,05-2014,48
72,2014-05-11,05-2014,41
72,2014-05-12,05-2014,72
72,2014-05-13,05-2014,57
72,2014-05-14,05-2014,43
72,2014-05-15,05-2014,38
72,2014-05-16,05-2014,34
72,2014-05-17,05-2014,27
72,2014-05-18,05-2014,43
72,2014-05-19,05-2014,40
72,2014-05-20,05-2014,47
72,2014-05-21,05-2014,58
72,2014-05-22,05-2014,51
72,2014-05-23,05-2014,23
72,2014-05-24,05-2014,17
72,2014-05-25,05-2014,38
72,2014-05-26,05-2014,64
72,2014-05-27,05-2014,43
72,2014-05-28,05-2014,34
72,2014-05-29,05-2014,43
72,2014-05-30,05-2014,32
72,2014-05-31,05-2014,29
72,2014-06-01,06-2014,25
72,2014-06-02,06-2014,29
72,2014-06-03,06-2014,26
72,2014-06-04,06-2014,42
72,2014-06-05,06-2014,30
72,2014-06-06,06-2014,70
72,2014-06-07,06-2014,35
72,2014-06-08,06-2014,24
72,2014-06-09,06-2014,45
72,2014-06-10,06-2014,60
72,2014-06-11,06-2014,69
72,2014-06-12,06-2014,63
72,2014-06-13,06-2014,33
72,2014-06-14,06-2014,26
72,2014-06-15,06-2014,29
72,2014-06-16,06-2014,42
72,2014-06-17,06-2014,75
72,2014-06-18,06-2014,52
72,2014-06-19,06-2014,43
72,2014-06-20,06-2014,30
72,2014-06-21,06-2014,4
72,2014-06-22,06-2014,43
72,2014-06-23,06-2014,79
72,2014-06-24,06-2014,62
72,2014-06-25,06-2014,37
72,2014-06-26,06-2014,30
72,2014-06-27,06-2014,39
72,2014-06-28,06-2014,16
72,2014-06-29,06-2014,45
72,2014-06-30,06-2014,21
72,2014-07-01,07-2014,30
72,2014-07-02,07-2014,43
72,2014-07-03,07-2014,38
72,2014-07-04,07-2014,7
72,2014-07-05,07-2014,11
72,2014-07-06,07-2014,19
72,2014-07-07,07-2014,48
72,2014-07-08,07-2014,53
72,2014-07-09,07-2014,61
72,2014-07-10,07-2014,33
72,2014-07-11,07-2014,34
72,2014-07-12,07-2014,22
72,2014-07-13,07-2014,34
72,2014-07-14,07-2014,18
72,2014-07-15,07-2014,59
72,2014-07-16,07-2014,76
72,2014-07-17,07-2014,37
72,2014-07-18,07-2014,36
72,2014-07-19,07-2014,35
72,2014-07-20,07-2014,43
72,2014-07-21,07-2014,53
72,2014-07-22,07-2014,43
72,2014-07-23,07-2014,35
72,2014-07-24,07-2014,46
72,2014-07-25,07-2014,33
72,2014-07-26,07-2014,20
72,2014-07-27,07-2014,24
72,2014-07-28,07-2014,43
72,2014-07-29,07-2014,28
72,2014-07-30,07-2014,32
72,2014-07-31,07-2014,45
72,2014-08-01,08-2014,41
72,2014-08-02,08-2014,19
72,2014-08-03,08-2014,24
72,2014-08-04,08-2014,39
72,2014-08-05,08-2014,44
72,2014-08-06,08-2014,38
72,2014-08-07,08-2014,36
72,2014-08-08,08-2014,40
72,2014-08-09,08-2014,23
72,2014-08-10,08-2014,40
72,2014-08-11,08-2014,31
72,2014-08-12,08-2014,56
72,2014-08-13,08-2014,57
72,2014-08-14,08-2014,70
72,2014-08-15,08-2014,34
72,2014-08-16,08-2014,25
72,2014-08-17,08-2014,33
72,2014-08-18,08-2014,66
72,2014-08-19,08-2014,51
72,2014-08-20,08-2014,71
72,2014-08-21,08-2014,55
72,2014-08-22,08-2014,35
72,2014-08-23,08-2014,31
72,2014-08-24,08-2014,42
72,2014-08-25,08-2014,48
72,2014-08-26,08-2014,46
72,2014-08-27,08-2014,49
72,2014-08-28,08-2014,47
72,2014-08-29,08-2014,39
72,2014-08-30,08-2014,30
72,2014-08-31,08-2014,49
72,2014-09-01,09-2014,29
72,2014-09-02,09-2014,54
72,2014-09-03,09-2014,34
72,2014-09-04,09-2014,54
72,2014-09-05,09-2014,47
72,2014-09-06,09-2014,51
72,2014-09-07,09-2014,40
72,2014-09-08,09-2014,35
72,2014-09-09,09-2014,53
72,2014-09-10,09-2014,50
72,2014-09-11,09-2014,48
72,2014-09-12,09-2014,19
72,2014-09-13,09-2014,28
72,2014-09-14,09-2014,48
72,2014-09-15,09-2014,64
72,2014-09-16,09-2014,41
72,2014-09-17,09-2014,78
72,2014-09-18,09-2014,33
72,2014-09-19,09-2014,42
72,2014-09-20,09-2014,19
72,2014-09-21,09-2014,30
72,2014-09-22,09-2014,60
72,2014-09-23,09-2014,46
72,2014-09-24,09-2014,52
72,2014-09-25,09-2014,16
72,2014-09-26,09-2014,23
72,2014-09-27,09-2014,10
72,2014-09-28,09-2014,20
72,2014-09-29,09-2014,38
72,2014-09-30,09-2014,37
